Seed,Individual,Fitness,Mean,Standard_Deviation,Variance,Median,Mode
5574,[421.48308837565827, 420.8795471554675, 421.2140414623123, 420.8983558302673, 420.923205963588, 411.3371865793233, 421.42818525212914, -302.5318745305039, 421.1734047267173, 421.52124342805564, 421.1987596007421, -302.4430629286747, 414.535174130159, -302.83672580730297, -300.4929321074392, 421.25495740962947, 445.1611151039417, 420.47141906705895, -125.26470572463167, -302.89985048798],978.259608376874,978.8223603690307,0.021566209361777697,0.000465101386236028,978.829100254522,978.8409712321854
2185,[420.99974172210943, 421.0209337182664, 420.760003099103, 420.80657369040836, -302.62467934248843, 421.2384428414666, 203.24391911624826, 426.82221009137106, -302.7641278151733, 420.8381495698864, 420.84437719475346, 421.3236474281534, 420.7080429999024, 420.92694842882514, 416.10346299176007, -302.567008560464, -302.5288822927116, -25.87145667810921, 420.71725635412577, 420.9702381812425],1093.2020738579058,1093.4093599894513,0.006675668927399153,4.456455562824256e-05,1093.3958863011158,1093.3230363266384
2499,[421.06080790868623, 420.9816411560058, 420.942719039175, -302.63667595330224, 413.7958813273117, 420.8459836789457, 420.83750744971576, 421.11772579133117, 418.1222121949946, 421.0421021180497, 420.8976210809456, -25.761291717101315, 421.14856795110285, 420.9589173551988, 203.99694868996588, 421.1459921253015, 421.0245844411844, 420.85456881862024, -302.4821971273872, 420.91258850309754],856.4226585687074,856.4688017342199,0.001980023115108478,3.920491536363881e-06,856.4674383400643,856.4580213220079
1643,[420.9666674034221, 420.97337573375034, 420.9717062599457, 420.96937096066466, 420.9697602906102, -302.5239826433486, 420.9574591329673, -302.51661871524266, -302.5272881086618, -302.52502812100937, 420.9639562428968, 420.96897372925804, 203.8147043268135, -124.8304210511119, 420.9697002417865, -302.5248597681016, 420.967042701647, -302.5271876993368, 420.97006064793794, 420.96997659775013],1223.8766801811125,1223.9013473166378,0.004043628899380192,1.6350934675902665e-05,1223.8766802531645,1223.8766802531645
5760,[420.96899091397705, 420.96765269187927, -302.5252135981494, 420.96936828378205, 420.96863073850346, 420.96929691309833, -302.52123094896865, 420.96857356846107, 420.9673469364374, 420.9687696547487, -302.52456485874694, -302.5251340766933, -500, 420.96767733501525, 420.97029476444044, -302.5259444544793, -302.52482652838444, 420.96947117116514, -124.82918562845101, 420.96868486836183],1245.130707653665,1245.1350209843595,0.0007977413141832054,6.363912043547477e-07,1245.130707653665,1245.130707653665
2431,[420.6841494066129, -302.2535013770184, -302.75555391384546, 204.12010490437086, 420.9869738058166, 420.6952170787148, 420.92097425393297, 421.1156902761249, 420.91910698069165, 421.0520142293699, 420.49528797577125, 421.1802504430175, 420.62405509568714, 428.1539637209295, 421.3013400771749, -301.7583802813508, 420.8853752874377, 434.6401030711066, 422.58580219221125, -124.5825969479868],899.0944582688353,899.4610777901639,0.013047138132811631,0.00017022781345666738,899.4798833064879,899.417843134981
6498,[-25.87713904125753, 420.9681071846105, 420.96888423874526, 420.96871259225134, 420.96893849097717, 420.96840255175874, 420.9715468000516, -302.52527582841884, 420.9683867370111, 420.96883402337494, 420.968535196375, -302.5239763867522, -302.5247316541406, 420.9637730031543, 420.9692273565264, 420.96911104529374, 420.9672558391404, -302.5251225307363, 420.96892427287304, 420.9703519389108],868.6535250732404,868.6598229234679,0.0011349422993829903,1.288094022928749e-06,868.6535350027175,868.6535250732404
8193,[420.8932272547894, 421.7257442483846, -302.4084426883529, 421.27321535000044, 421.3966895134801, 428.5205971935983, 420.88982534616395, 420.9568956293922, -302.4281304154111, -302.4757215123747, -302.71619598543873, -302.0847465075881, 446.13477025277393, -302.2431716163213, 461.0141964666058, -302.646702236639, 421.3785483041555, 421.75870715630873, 420.5230345292157, 421.1904848572641],1104.7067890927901,1105.0504740334175,0.009452498288515528,8.934972389438897e-05,1105.0613242473955,1104.9762394264553
2483,[203.81610582112629, -302.82415437057085, 203.94152494406683, -302.6182610129998, -302.3818048750682, 421.08015172939446, 420.68908137398716, 203.57641454805665, 420.92330604446295, 421.67675735593457, 421.32507834772514, 421.4242930033298, 420.78001555248375, 161.01586881511375, 75.2279060699816, 420.9437855546068, 420.8912144951064, 420.53889537163906, -124.92257702469082, 418.9404075652666],2070.4144570663248,2071.61957714904,0.023069705686719316,0.0005322113204718496,2071.656912424374,2071.5116016716474
2722,[420.76664784068964, -124.93440484114753, 421.04236218583316, -302.40986831630727, 420.9781545111435, 420.9826845187964, -302.46917583809295, 421.1360589194573, 420.9402747730893, -302.45894858431194, 421.09411060054873, 420.9902915815801, 418.77255582422924, -302.439675077, 424.00426159406123, -307.47601047865027, -124.98614509779267, 65.52524017516251, 420.58374589238946, 420.91586044284617],1544.6708008734795,1544.8014097567195,0.0054637856733724165,2.985295388454967e-05,1544.8305999372542,1544.7281055736885
